event_id	season	stage	type	date	name	site	num_drivers
2009-03-R	2009	3	R	2009-04-19	Chinese_Grand_Prix	Shanghai International Circuit	20
2009-04-Q	2009	4	Q	2009-04-26	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20
2009-04-R	2009	4	R	2009-04-26	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20
2009-05-Q	2009	5	Q	2009-05-10	Telefonica_Grand_Prix_of_Spain	Circuit de Catalunya	20
2009-05-R	2009	5	R	2009-05-10	Telefonica_Grand_Prix_of_Spain	Circuit de Catalunya	20
2009-06-Q	2009	6	Q	2009-05-24	Grand_Prix_of_Monaco	Circuit de Monaco	20
2009-06-R	2009	6	R	2009-05-24	Grand_Prix_of_Monaco	Circuit de Monaco	20
2009-07-Q	2009	7	Q	2009-06-07	ING_Turkish_Grand_Prix	Otodrom Istanbul Park	20
2009-07-R	2009	7	R	2009-06-07	ING_Turkish_Grand_Prix	Otodrom Istanbul Park	20
2009-08-Q	2009	8	Q	2009-06-21	Santander_British_Grand_Prix	Silverstone Circuit	20
2009-08-R	2009	8	R	2009-06-21	Santander_British_Grand_Prix	Silverstone Circuit	20
2009-09-Q	2009	9	Q	2009-07-12	Santander_Grand_Prix_of_Germany	Nurburgring	20
2009-09-R	2009	9	R	2009-07-12	Santander_Grand_Prix_of_Germany	Nurburgring	20
2009-10-Q	2009	10	Q	2009-07-26	ING_Hungarian_Grand_Prix	Hungaroring	20
2009-10-R	2009	10	R	2009-07-26	ING_Hungarian_Grand_Prix	Hungaroring	20
2009-11-Q	2009	11	Q	2009-08-23	Telefonica_Grand_Prix_of_Europe	Circuito de Urbano Valencia	20
2009-11-R	2009	11	R	2009-08-23	Telefonica_Grand_Prix_of_Europe	Circuito de Urbano Valencia	20
2009-12-Q	2009	12	Q	2009-08-30	ING_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20
2009-12-R	2009	12	R	2009-08-30	ING_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20
2009-13-Q	2009	13	Q	2009-09-13	Santander_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20
2009-13-R	2009	13	R	2009-09-13	Santander_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20
2009-14-Q	2009	14	Q	2009-09-27	Singtel_Singapore_Grand_Prix	Marina Bay Street Circuit	20
2009-14-R	2009	14	R	2009-09-27	Singtel_Singapore_Grand_Prix	Marina Bay Street Circuit	20
2009-15-Q	2009	15	Q	2009-10-04	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20
2009-15-R	2009	15	R	2009-10-04	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	20
2009-16-Q	2009	16	Q	2009-10-18	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20
2009-16-R	2009	16	R	2009-10-18	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20
2009-17-Q	2009	17	Q	2009-11-01	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20
2009-17-R	2009	17	R	2009-11-01	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20
2010-01-Q	2010	1	Q	2010-03-14	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	24
2010-01-R	2010	1	R	2010-03-14	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	24
2010-02-Q	2010	2	Q	2010-03-28	Qantas_Australian_Grand_Prix	Albert Park Grand Prix Circuit	24
2010-02-R	2010	2	R	2010-03-28	Qantas_Australian_Grand_Prix	Albert Park Grand Prix Circuit	24
2010-03-Q	2010	3	Q	2010-04-04	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	24
2010-03-R	2010	3	R	2010-04-04	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	24
2010-04-Q	2010	4	Q	2010-04-18	Chinese_Grand_Prix	Shanghai International Circuit	24
2010-04-R	2010	4	R	2010-04-18	Chinese_Grand_Prix	Shanghai International Circuit	24
2010-05-Q	2010	5	Q	2010-05-09	Telefonica_Grand_Prix_of_Spain	Circuit de Catalunya	24
2010-05-R	2010	5	R	2010-05-09	Telefonica_Grand_Prix_of_Spain	Circuit de Catalunya	24
2010-06-Q	2010	6	Q	2010-05-16	Grand_Prix_of_Monaco	Circuit de Monaco	24
2010-06-R	2010	6	R	2010-05-16	Grand_Prix_of_Monaco	Circuit de Monaco	24
2010-07-Q	2010	7	Q	2010-05-30	Turkish_Grand_Prix	Otodrom Istanbul Park	24
2010-07-R	2010	7	R	2010-05-30	Turkish_Grand_Prix	Otodrom Istanbul Park	24
2010-08-Q	2010	8	Q	2010-06-13	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	24
2010-08-R	2010	8	R	2010-06-13	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	24
2010-09-Q	2010	9	Q	2010-06-27	Telefonica_Grand_Prix_of_Europe	Circuito de Urbano Valencia	24
2010-09-R	2010	9	R	2010-06-27	Telefonica_Grand_Prix_of_Europe	Circuito de Urbano Valencia	24
2010-10-Q	2010	10	Q	2010-07-11	Santander_British_Grand_Prix	Silverstone Circuit	24
2010-10-R	2010	10	R	2010-07-11	Santander_British_Grand_Prix	Silverstone Circuit	24
2010-11-Q	2010	11	Q	2010-07-25	Santander_Grand_Prix_of_Germany	Hockenheimring	24
2010-11-R	2010	11	R	2010-07-25	Santander_Grand_Prix_of_Germany	Hockenheimring	24
2010-12-Q	2010	12	Q	2010-08-01	Hungarian_Grand_Prix	Hungaroring	24
2010-12-R	2010	12	R	2010-08-01	Hungarian_Grand_Prix	Hungaroring	24
2010-13-Q	2010	13	Q	2010-08-29	Belgian_Grand_Prix	Circuit de Spa Francorchamps	24
2010-13-R	2010	13	R	2010-08-29	Belgian_Grand_Prix	Circuit de Spa Francorchamps	24
2010-14-Q	2010	14	Q	2010-09-12	Santander_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24
2010-14-R	2010	14	R	2010-09-12	Santander_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24
2010-15-Q	2010	15	Q	2010-09-26	Singtel_Singapore_Grand_Prix	Marina Bay Street Circuit	24
2010-15-R	2010	15	R	2010-09-26	Singtel_Singapore_Grand_Prix	Marina Bay Street Circuit	24
2010-16-Q	2010	16	Q	2010-10-10	Japanese_Grand_Prix	Suzuka Circuitland	24
2010-16-R	2010	16	R	2010-10-10	Japanese_Grand_Prix	Suzuka Circuitland	24
2010-17-Q	2010	17	Q	2010-10-24	Korean_Grand_Prix	Korean International Circuit	24
2010-17-R	2010	17	R	2010-10-24	Korean_Grand_Prix	Korean International Circuit	24
2010-18-Q	2010	18	Q	2010-11-07	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	24
2010-18-R	2010	18	R	2010-11-07	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	24
2010-19-Q	2010	19	Q	2010-11-14	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	24
2010-19-R	2010	19	R	2010-11-14	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	24
2011-01-Q	2011	1	Q	2011-03-27	Qantas_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2011-01-R	2011	1	R	2011-03-27	Qantas_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2011-02-Q	2011	2	Q	2011-04-10	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	24
2011-02-R	2011	2	R	2011-04-10	Petronas_Malaysian_Grand_Prix	Sepang International Circuit	24
2011-03-Q	2011	3	Q	2011-04-17	Chinese_Grand_Prix	Shanghai International Circuit	24
2011-03-R	2011	3	R	2011-04-17	Chinese_Grand_Prix	Shanghai International Circuit	24
2011-04-Q	2011	4	Q	2011-05-08	Turkish_Grand_Prix	Otodrom Istanbul Park	24
2011-04-R	2011	4	R	2011-05-08	Turkish_Grand_Prix	Otodrom Istanbul Park	24
2011-05-Q	2011	5	Q	2011-05-22	Santander_Grand_Prix_of_Spain	Circuit de Catalunya	24
2011-05-R	2011	5	R	2011-05-22	Santander_Grand_Prix_of_Spain	Circuit de Catalunya	24
2011-06-Q	2011	6	Q	2011-05-29	Grand_Prix_of_Monaco	Circuit de Monaco	24
2011-06-R	2011	6	R	2011-05-29	Grand_Prix_of_Monaco	Circuit de Monaco	24
2011-07-Q	2011	7	Q	2011-06-12	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	24
2011-07-R	2011	7	R	2011-06-12	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	24
2011-08-Q	2011	8	Q	2011-06-26	Grand_Prix_of_Europe	Circuito de Urbano Valencia	24
2011-08-R	2011	8	R	2011-06-26	Grand_Prix_of_Europe	Circuito de Urbano Valencia	24
2011-09-Q	2011	9	Q	2011-07-10	Santander_British_Grand_Prix	Silverstone Circuit	24
2011-09-R	2011	9	R	2011-07-10	Santander_British_Grand_Prix	Silverstone Circuit	24
2011-10-Q	2011	10	Q	2011-07-24	Santander_Grand_Prix_of_Germany	Nurburgring	24
2011-10-R	2011	10	R	2011-07-24	Santander_Grand_Prix_of_Germany	Nurburgring	24
2011-11-Q	2011	11	Q	2011-07-31	Hungarian_Grand_Prix	Hungaroring	24
2011-11-R	2011	11	R	2011-07-31	Hungarian_Grand_Prix	Hungaroring	24
2011-12-Q	2011	12	Q	2011-08-28	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	24
2011-12-R	2011	12	R	2011-08-28	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	24
2011-13-Q	2011	13	Q	2011-09-11	Santander_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24
2011-13-R	2011	13	R	2011-09-11	Santander_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24
2011-14-Q	2011	14	Q	2011-09-25	Singapore_Grand_Prix	Marina Bay Street Circuit	24
2011-14-R	2011	14	R	2011-09-25	Singapore_Grand_Prix	Marina Bay Street Circuit	24
2011-15-Q	2011	15	Q	2011-10-09	Japanese_Grand_Prix	Suzuka Circuitland	24
2011-15-R	2011	15	R	2011-10-09	Japanese_Grand_Prix	Suzuka Circuitland	24
2011-16-Q	2011	16	Q	2011-10-16	Korean_Grand_Prix	Korean International Circuit	24
2011-16-R	2011	16	R	2011-10-16	Korean_Grand_Prix	Korean International Circuit	24
2011-17-Q	2011	17	Q	2011-10-30	Airtel_Grand_Prix_of_India	Jaypee Group Circuit	24
2011-17-R	2011	17	R	2011-10-30	Airtel_Grand_Prix_of_India	Jaypee Group Circuit	24
2011-18-Q	2011	18	Q	2011-11-13	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	24
2011-18-R	2011	18	R	2011-11-13	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	24
2011-19-Q	2011	19	Q	2011-11-27	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	24
2011-19-R	2011	19	R	2011-11-27	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	24
2012-01-Q	2012	1	Q	2012-03-18	Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2012-01-R	2012	1	R	2012-03-18	Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2012-02-Q	2012	2	Q	2012-03-25	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	24
2012-02-R	2012	2	R	2012-03-25	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	24
2012-03-Q	2012	3	Q	2012-04-15	Chinese_Grand_Prix	Shanghai International Circuit	24
2012-03-R	2012	3	R	2012-04-15	Chinese_Grand_Prix	Shanghai International Circuit	24
2012-04-Q	2012	4	Q	2012-04-22	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	24
2012-04-R	2012	4	R	2012-04-22	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	24
2012-05-Q	2012	5	Q	2012-05-13	Santander_Grand_Prix_of_Spain	Circuit de Catalunya	24
2012-05-R	2012	5	R	2012-05-13	Santander_Grand_Prix_of_Spain	Circuit de Catalunya	24
2012-06-Q	2012	6	Q	2012-05-27	Grand_Prix_of_Monaco	Circuit de Monaco	24
2012-06-R	2012	6	R	2012-05-27	Grand_Prix_of_Monaco	Circuit de Monaco	24
2012-07-Q	2012	7	Q	2012-06-10	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	24
2012-07-R	2012	7	R	2012-06-10	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	24
2012-08-Q	2012	8	Q	2012-06-24	Grand_Prix_of_Europe	Circuito de Urbano Valencia	24
2012-08-R	2012	8	R	2012-06-24	Grand_Prix_of_Europe	Circuito de Urbano Valencia	24
2012-09-Q	2012	9	Q	2012-07-08	Santander_British_Grand_Prix	Silverstone Circuit	24
2012-09-R	2012	9	R	2012-07-08	Santander_British_Grand_Prix	Silverstone Circuit	24
2012-10-Q	2012	10	Q	2012-07-22	Santander_Grand_Prix_of_Germany	Hockenheimring	24
2012-10-R	2012	10	R	2012-07-22	Santander_Grand_Prix_of_Germany	Hockenheimring	24
2012-11-Q	2012	11	Q	2012-07-29	Hungarian_Grand_Prix	Hungaroring	24
2012-11-R	2012	11	R	2012-07-29	Hungarian_Grand_Prix	Hungaroring	24
2012-12-Q	2012	12	Q	2012-09-02	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	24
2012-12-R	2012	12	R	2012-09-02	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	24
2012-13-Q	2012	13	Q	2012-09-09	Santander_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24
2012-13-R	2012	13	R	2012-09-09	Santander_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	24
2012-14-Q	2012	14	Q	2012-09-23	Singtel_Singapore_Grand_Prix	Marina Bay Street Circuit	24
2012-14-R	2012	14	R	2012-09-23	Singtel_Singapore_Grand_Prix	Marina Bay Street Circuit	24
2012-15-Q	2012	15	Q	2012-10-07	Japanese_Grand_Prix	Suzuka Circuitland	24
2012-15-R	2012	15	R	2012-10-07	Japanese_Grand_Prix	Suzuka Circuitland	24
2012-16-Q	2012	16	Q	2012-10-14	Korean_Grand_Prix	Korean International Circuit	24
2012-16-R	2012	16	R	2012-10-14	Korean_Grand_Prix	Korean International Circuit	24
2012-17-Q	2012	17	Q	2012-10-28	Airtel_Indian_Grand_Prix	Jaypee Group Circuit	24
2012-17-R	2012	17	R	2012-10-28	Airtel_Indian_Grand_Prix	Jaypee Group Circuit	24
2012-18-Q	2012	18	Q	2012-11-04	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	24
2012-18-R	2012	18	R	2012-11-04	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	24
2012-19-Q	2012	19	Q	2012-11-18	United_States_Grand_Prix	Circuit of the Americas	24
2012-19-R	2012	19	R	2012-11-18	United_States_Grand_Prix	Circuit of the Americas	24
2012-20-Q	2012	20	Q	2012-11-25	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	24
2012-20-R	2012	20	R	2012-11-25	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	24
2013-01-Q	2013	1	Q	2013-03-17	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2013-01-R	2013	1	R	2013-03-17	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2013-02-Q	2013	2	Q	2013-03-24	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	22
2013-02-R	2013	2	R	2013-03-24	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	22
2013-03-Q	2013	3	Q	2013-04-14	UBS_Chinese_Grand_Prix	Shanghai International Circuit	22
2013-03-R	2013	3	R	2013-04-14	UBS_Chinese_Grand_Prix	Shanghai International Circuit	22
2013-04-Q	2013	4	Q	2013-04-21	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22
2013-04-R	2013	4	R	2013-04-21	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22
2013-05-Q	2013	5	Q	2013-05-12	Grand_Prix_of_Spain	Circuit de Catalunya	22
2013-05-R	2013	5	R	2013-05-12	Grand_Prix_of_Spain	Circuit de Catalunya	22
2013-06-Q	2013	6	Q	2013-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	22
2013-06-R	2013	6	R	2013-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	22
2013-07-Q	2013	7	Q	2013-06-09	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	22
2013-07-R	2013	7	R	2013-06-09	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	22
2013-08-Q	2013	8	Q	2013-06-30	British_Grand_Prix	Silverstone Circuit	22
2013-08-R	2013	8	R	2013-06-30	British_Grand_Prix	Silverstone Circuit	22
2013-09-Q	2013	9	Q	2013-07-07	Santander_Grand_Prix_of_Germany	Nurburgring	22
2013-09-R	2013	9	R	2013-07-07	Santander_Grand_Prix_of_Germany	Nurburgring	22
2013-10-Q	2013	10	Q	2013-07-28	Hungarian_Grand_Prix	Hungaroring	22
2013-10-R	2013	10	R	2013-07-28	Hungarian_Grand_Prix	Hungaroring	22
2013-11-Q	2013	11	Q	2013-08-25	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22
2013-11-R	2013	11	R	2013-08-25	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22
2013-12-Q	2013	12	Q	2013-09-08	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22
2013-12-R	2013	12	R	2013-09-08	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22
2013-13-Q	2013	13	Q	2013-09-22	Singtel_Singapore_Grand_Prix	Marina Bay Street Circuit	22
2013-13-R	2013	13	R	2013-09-22	Singtel_Singapore_Grand_Prix	Marina Bay Street Circuit	22
2013-14-Q	2013	14	Q	2013-10-06	Korean_Grand_Prix	Korean International Circuit	22
2013-14-R	2013	14	R	2013-10-06	Korean_Grand_Prix	Korean International Circuit	22
2013-15-Q	2013	15	Q	2013-10-13	Japanese_Grand_Prix	Suzuka Circuitland	22
2013-15-R	2013	15	R	2013-10-13	Japanese_Grand_Prix	Suzuka Circuitland	22
2013-16-Q	2013	16	Q	2013-10-27	Airtel_Indian_Grand_Prix	Jaypee Group Circuit	22
2013-16-R	2013	16	R	2013-10-27	Airtel_Indian_Grand_Prix	Jaypee Group Circuit	22
2013-17-Q	2013	17	Q	2013-11-03	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	22
2013-17-R	2013	17	R	2013-11-03	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	22
2013-18-Q	2013	18	Q	2013-11-17	United_States_Grand_Prix	Circuit of the Americas	22
2013-18-R	2013	18	R	2013-11-17	United_States_Grand_Prix	Circuit of the Americas	22
2013-19-Q	2013	19	Q	2013-11-24	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22
2013-19-R	2013	19	R	2013-11-24	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22
2014-01-Q	2014	1	Q	2014-03-16	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2014-01-R	2014	1	R	2014-03-16	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2014-02-Q	2014	2	Q	2014-03-30	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	22
2014-02-R	2014	2	R	2014-03-30	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	22
2014-03-Q	2014	3	Q	2014-04-06	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22
2014-03-R	2014	3	R	2014-04-06	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22
2014-04-Q	2014	4	Q	2014-04-20	UBS_Chinese_Grand_Prix	Shanghai International Circuit	22
2014-04-R	2014	4	R	2014-04-20	UBS_Chinese_Grand_Prix	Shanghai International Circuit	22
2014-05-Q	2014	5	Q	2014-05-11	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	22
2014-05-R	2014	5	R	2014-05-11	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	22
2014-06-Q	2014	6	Q	2014-05-25	Grand_Prix_of_Monaco	Circuit de Monaco	22
2014-06-R	2014	6	R	2014-05-25	Grand_Prix_of_Monaco	Circuit de Monaco	22
2014-07-Q	2014	7	Q	2014-06-08	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	22
2014-07-R	2014	7	R	2014-06-08	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	22
2014-08-Q	2014	8	Q	2014-06-22	Grand_Prix_of_Austria	Red Bull Ring	22
2014-08-R	2014	8	R	2014-06-22	Grand_Prix_of_Austria	Red Bull Ring	22
2014-09-Q	2014	9	Q	2014-07-06	Santander_British_Grand_Prix	Silverstone Circuit	22
2014-09-R	2014	9	R	2014-07-06	Santander_British_Grand_Prix	Silverstone Circuit	22
2014-10-Q	2014	10	Q	2014-07-20	Santander_Grand_Prix_of_Germany	Hockenheimring	22
2014-10-R	2014	10	R	2014-07-20	Santander_Grand_Prix_of_Germany	Hockenheimring	22
2014-11-Q	2014	11	Q	2014-07-27	Pirelli_Hungarian_Grand_Prix	Hungaroring	22
2014-11-R	2014	11	R	2014-07-27	Pirelli_Hungarian_Grand_Prix	Hungaroring	22
2014-12-Q	2014	12	Q	2014-08-24	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22
2014-12-R	2014	12	R	2014-08-24	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22
2014-13-Q	2014	13	Q	2014-09-07	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22
2014-13-R	2014	13	R	2014-09-07	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22
2014-14-Q	2014	14	Q	2014-09-21	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	22
2014-14-R	2014	14	R	2014-09-21	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	22
2014-15-Q	2014	15	Q	2014-10-05	Japanese_Grand_Prix	Suzuka Circuitland	22
2014-15-R	2014	15	R	2014-10-05	Japanese_Grand_Prix	Suzuka Circuitland	22
2014-16-Q	2014	16	Q	2014-10-12	Russian_Grand_Prix	Sochi Autodrome	21
2014-16-R	2014	16	R	2014-10-12	Russian_Grand_Prix	Sochi Autodrome	21
2014-17-Q	2014	17	Q	2014-11-02	United_States_Grand_Prix	Circuit of the Americas	18
2014-17-R	2014	17	R	2014-11-02	United_States_Grand_Prix	Circuit of the Americas	18
2014-18-Q	2014	18	Q	2014-11-09	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	18
2014-18-R	2014	18	R	2014-11-09	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	18
2014-19-Q	2014	19	Q	2014-11-23	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20
2014-19-R	2014	19	R	2014-11-23	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20
2015-01-Q	2015	1	Q	2015-03-15	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	17
2015-01-R	2015	1	R	2015-03-15	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	17
2015-02-Q	2015	2	Q	2015-03-29	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	19
2015-02-R	2015	2	R	2015-03-29	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	19
2015-03-Q	2015	3	Q	2015-04-12	Chinese_Grand_Prix	Shanghai International Circuit	20
2015-03-R	2015	3	R	2015-04-12	Chinese_Grand_Prix	Shanghai International Circuit	20
2015-04-Q	2015	4	Q	2015-04-19	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20
2015-04-R	2015	4	R	2015-04-19	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20
2015-05-Q	2015	5	Q	2015-05-10	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	20
2015-05-R	2015	5	R	2015-05-10	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	20
2015-06-Q	2015	6	Q	2015-05-24	Grand_Prix_of_Monaco	Circuit de Monaco	20
2015-06-R	2015	6	R	2015-05-24	Grand_Prix_of_Monaco	Circuit de Monaco	20
2015-07-Q	2015	7	Q	2015-06-07	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20
2015-07-R	2015	7	R	2015-06-07	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20
2015-08-Q	2015	8	Q	2015-06-21	Grand_Prix_of_Austria	Red Bull Ring	20
2015-08-R	2015	8	R	2015-06-21	Grand_Prix_of_Austria	Red Bull Ring	20
2015-09-Q	2015	9	Q	2015-07-05	British_Grand_Prix	Silverstone Circuit	20
2015-09-R	2015	9	R	2015-07-05	British_Grand_Prix	Silverstone Circuit	20
2015-10-Q	2015	10	Q	2015-07-26	Pirelli_Hungarian_Grand_Prix	Hungaroring	20
2015-10-R	2015	10	R	2015-07-26	Pirelli_Hungarian_Grand_Prix	Hungaroring	20
2015-11-Q	2015	11	Q	2015-08-23	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20
2015-11-R	2015	11	R	2015-08-23	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20
2015-12-Q	2015	12	Q	2015-09-06	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20
2015-12-R	2015	12	R	2015-09-06	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20
2015-13-Q	2015	13	Q	2015-09-20	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20
2015-13-R	2015	13	R	2015-09-20	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20
2015-14-Q	2015	14	Q	2015-09-27	Japanese_Grand_Prix	Suzuka Circuitland	20
2015-14-R	2015	14	R	2015-09-27	Japanese_Grand_Prix	Suzuka Circuitland	20
2015-15-Q	2015	15	Q	2015-10-11	Russian_Grand_Prix	Sochi Autodrome	20
2015-15-R	2015	15	R	2015-10-11	Russian_Grand_Prix	Sochi Autodrome	20
2015-16-Q	2015	16	Q	2015-10-25	United_States_Grand_Prix	Circuit of the Americas	20
2015-16-R	2015	16	R	2015-10-25	United_States_Grand_Prix	Circuit of the Americas	20
2015-17-Q	2015	17	Q	2015-11-01	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20
2015-17-R	2015	17	R	2015-11-01	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20
2015-18-Q	2015	18	Q	2015-11-15	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20
2015-18-R	2015	18	R	2015-11-15	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20
2015-19-Q	2015	19	Q	2015-11-29	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20
2015-19-R	2015	19	R	2015-11-29	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20
2016-01-Q	2016	1	Q	2016-03-20	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2016-01-R	2016	1	R	2016-03-20	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22
2016-02-Q	2016	2	Q	2016-04-03	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22
2016-02-R	2016	2	R	2016-04-03	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22
2016-03-Q	2016	3	Q	2016-04-17	Pirelli_Chinese_Grand_Prix	Shanghai International Circuit	22
2016-03-R	2016	3	R	2016-04-17	Pirelli_Chinese_Grand_Prix	Shanghai International Circuit	22
